GOLD_ID	BROAD_SCALE_LABEL	LOCAL_SCALE_LABEL	MEDIUM_LABEL	ENV_BROAD_SCALE	ENV_LOCAL_SCALE	ENV_MEDIUM	TYPE	MATCHED TERM	PREFERRED FORM	CURIE_SYNONYM_REMOVED	CURIE
Gb0209169	terrestrial biome	agricultural field	arable soil	ENVO_00000446	ENVO_00000114	ENVO_00005742	biolink:OntologyClass	Arable soil	arable soil	ENVO_00005742	ENVO:00005742
Gb0209170	terrestrial biome	agricultural field	arable soil	ENVO_00000446	ENVO_00000114	ENVO_00005742	biolink:OntologyClass	Arable soil	arable soil	ENVO_00005742	ENVO:00005742
Gb0209185	marine biome	coastal wetland ecosystem	sediment	ENVO_00000447	ENVO_00000230	ENVO_00002007	biolink:OntologyClass	Sediment	sediment	ENVO_00002007	ENVO:00002007
Gb0209185	marine biome	coastal wetland ecosystem	sediment	ENVO_00000447	ENVO_00000230	ENVO_00002007	biolink:OntologyClass	sediment	sediment	ENVO_00002007	ENVO:00002007
Gb0209186	marine biome	coastal wetland ecosystem	sediment	ENVO_00000447	ENVO_00000230	ENVO_00002007	biolink:OntologyClass	Sediment	sediment	ENVO_00002007	ENVO:00002007
Gb0209186	marine biome	coastal wetland ecosystem	sediment	ENVO_00000447	ENVO_00000230	ENVO_00002007	biolink:OntologyClass	sediment	sediment	ENVO_00002007	ENVO:00002007
Gb0209196	marine biome	saline wetland	sediment	ENVO_00000447	ENVO_00000240	ENVO_00002007	biolink:OntologyClass	Sediment	sediment	ENVO_00002007	ENVO:00002007
Gb0209196	marine biome	saline wetland	sediment	ENVO_00000447	ENVO_00000240	ENVO_00002007	biolink:OntologyClass	sediment	sediment	ENVO_00002007	ENVO:00002007
Gb0209220	marine biome	coastal wetland ecosystem	sediment	ENVO_00000447	ENVO_00000230	ENVO_00002007	biolink:OntologyClass	Sediment	sediment	ENVO_00002007	ENVO:00002007
Gb0209220	marine biome	coastal wetland ecosystem	sediment	ENVO_00000447	ENVO_00000230	ENVO_00002007	biolink:OntologyClass	sediment	sediment	ENVO_00002007	ENVO:00002007
Gb0209231	marine biome	coastal wetland ecosystem	sediment	ENVO_00000447	ENVO_00000230	ENVO_00002007	biolink:OntologyClass	Sediment	sediment	ENVO_00002007	ENVO:00002007
Gb0209231	marine biome	coastal wetland ecosystem	sediment	ENVO_00000447	ENVO_00000230	ENVO_00002007	biolink:OntologyClass	sediment	sediment	ENVO_00002007	ENVO:00002007
Gb0209238	marine biome	saline wetland	sediment	ENVO_00000447	ENVO_00000240	ENVO_00002007	biolink:OntologyClass	Sediment	sediment	ENVO_00002007	ENVO:00002007
Gb0209238	marine biome	saline wetland	sediment	ENVO_00000447	ENVO_00000240	ENVO_00002007	biolink:OntologyClass	sediment	sediment	ENVO_00002007	ENVO:00002007
Gb0209151	terrestrial biome	agricultural field	arable soil	ENVO_00000446	ENVO_00000114	ENVO_00005742	biolink:OntologyClass	Arable soil	arable soil	ENVO_00005742	ENVO:00005742
Gb0209159	terrestrial biome	agricultural field	arable soil	ENVO_00000446	ENVO_00000114	ENVO_00005742	biolink:OntologyClass	Arable soil	arable soil	ENVO_00005742	ENVO:00005742
Gb0209165	terrestrial biome	agricultural field	arable soil	ENVO_00000446	ENVO_00000114	ENVO_00005742	biolink:OntologyClass	Arable soil	arable soil	ENVO_00005742	ENVO:00005742
Gb0209166	terrestrial biome	agricultural field	arable soil	ENVO_00000446	ENVO_00000114	ENVO_00005742	biolink:OntologyClass	Arable soil	arable soil	ENVO_00005742	ENVO:00005742
Gb0209176	terrestrial biome	agricultural field	arable soil	ENVO_00000446	ENVO_00000114	ENVO_00005742	biolink:OntologyClass	Arable soil	arable soil	ENVO_00005742	ENVO:00005742
Gb0209182	marine biome	coastal wetland ecosystem	sediment	ENVO_00000447	ENVO_00000230	ENVO_00002007	biolink:OntologyClass	Sediment	sediment	ENVO_00002007	ENVO:00002007
Gb0209182	marine biome	coastal wetland ecosystem	sediment	ENVO_00000447	ENVO_00000230	ENVO_00002007	biolink:OntologyClass	sediment	sediment	ENVO_00002007	ENVO:00002007
Gb0209183	marine biome	coastal wetland ecosystem	sediment	ENVO_00000447	ENVO_00000230	ENVO_00002007	biolink:OntologyClass	Sediment	sediment	ENVO_00002007	ENVO:00002007
Gb0209183	marine biome	coastal wetland ecosystem	sediment	ENVO_00000447	ENVO_00000230	ENVO_00002007	biolink:OntologyClass	sediment	sediment	ENVO_00002007	ENVO:00002007
Gb0209187	marine biome	saline wetland	sediment	ENVO_00000447	ENVO_00000240	ENVO_00002007	biolink:OntologyClass	Sediment	sediment	ENVO_00002007	ENVO:00002007
Gb0209187	marine biome	saline wetland	sediment	ENVO_00000447	ENVO_00000240	ENVO_00002007	biolink:OntologyClass	sediment	sediment	ENVO_00002007	ENVO:00002007
Gb0259662	aquatic biome	hot spring	microbial mat	ENVO_00002030	ENVO_00000051	ENVO_01000008	biolink:OntologyClass	Microbial mat	microbial mat	ENVO_01000008	ENVO:01000008
Gb0209239	marine biome	coastal wetland ecosystem	sediment	ENVO_00000447	ENVO_00000230	ENVO_00002007	biolink:OntologyClass	Sediment	sediment	ENVO_00002007	ENVO:00002007
Gb0209239	marine biome	coastal wetland ecosystem	sediment	ENVO_00000447	ENVO_00000230	ENVO_00002007	biolink:OntologyClass	sediment	sediment	ENVO_00002007	ENVO:00002007
Gb0209242	marine biome	coastal wetland ecosystem	sediment	ENVO_00000447	ENVO_00000230	ENVO_00002007	biolink:OntologyClass	Sediment	sediment	ENVO_00002007	ENVO:00002007
Gb0209242	marine biome	coastal wetland ecosystem	sediment	ENVO_00000447	ENVO_00000230	ENVO_00002007	biolink:OntologyClass	sediment	sediment	ENVO_00002007	ENVO:00002007
Gb0209247	marine biome	coastal wetland ecosystem	sediment	ENVO_00000447	ENVO_00000230	ENVO_00002007	biolink:OntologyClass	Sediment	sediment	ENVO_00002007	ENVO:00002007
Gb0209247	marine biome	coastal wetland ecosystem	sediment	ENVO_00000447	ENVO_00000230	ENVO_00002007	biolink:OntologyClass	sediment	sediment	ENVO_00002007	ENVO:00002007
Gb0209252	marine biome	coastal wetland ecosystem	sediment	ENVO_00000447	ENVO_00000230	ENVO_00002007	biolink:OntologyClass	Sediment	sediment	ENVO_00002007	ENVO:00002007
Gb0209252	marine biome	coastal wetland ecosystem	sediment	ENVO_00000447	ENVO_00000230	ENVO_00002007	biolink:OntologyClass	sediment	sediment	ENVO_00002007	ENVO:00002007
Gb0209256	marine biome	coastal wetland ecosystem	sediment	ENVO_00000447	ENVO_00000230	ENVO_00002007	biolink:OntologyClass	Sediment	sediment	ENVO_00002007	ENVO:00002007
Gb0209256	marine biome	coastal wetland ecosystem	sediment	ENVO_00000447	ENVO_00000230	ENVO_00002007	biolink:OntologyClass	sediment	sediment	ENVO_00002007	ENVO:00002007
Gb0209264	marine biome	coastal wetland ecosystem	sediment	ENVO_00000447	ENVO_00000230	ENVO_00002007	biolink:OntologyClass	Sediment	sediment	ENVO_00002007	ENVO:00002007
Gb0209264	marine biome	coastal wetland ecosystem	sediment	ENVO_00000447	ENVO_00000230	ENVO_00002007	biolink:OntologyClass	sediment	sediment	ENVO_00002007	ENVO:00002007
Gb0209280	marine biome	saline wetland	sediment	ENVO_00000447	ENVO_00000240	ENVO_00002007	biolink:OntologyClass	Sediment	sediment	ENVO_00002007	ENVO:00002007
Gb0209280	marine biome	saline wetland	sediment	ENVO_00000447	ENVO_00000240	ENVO_00002007	biolink:OntologyClass	sediment	sediment	ENVO_00002007	ENVO:00002007
Gb0209281	marine biome	saline wetland	sediment	ENVO_00000447	ENVO_00000240	ENVO_00002007	biolink:OntologyClass	Sediment	sediment	ENVO_00002007	ENVO:00002007
Gb0209281	marine biome	saline wetland	sediment	ENVO_00000447	ENVO_00000240	ENVO_00002007	biolink:OntologyClass	sediment	sediment	ENVO_00002007	ENVO:00002007
Gb0259653	aquatic biome	hot spring	microbial mat	ENVO_00002030	ENVO_00000051	ENVO_01000008	biolink:OntologyClass	Microbial mat	microbial mat	ENVO_01000008	ENVO:01000008
Gb0209198	marine biome	saline wetland	sediment	ENVO_00000447	ENVO_00000240	ENVO_00002007	biolink:OntologyClass	Sediment	sediment	ENVO_00002007	ENVO:00002007
Gb0209198	marine biome	saline wetland	sediment	ENVO_00000447	ENVO_00000240	ENVO_00002007	biolink:OntologyClass	sediment	sediment	ENVO_00002007	ENVO:00002007
Gb0209200	marine biome	coastal wetland ecosystem	sediment	ENVO_00000447	ENVO_00000230	ENVO_00002007	biolink:OntologyClass	Sediment	sediment	ENVO_00002007	ENVO:00002007
Gb0209200	marine biome	coastal wetland ecosystem	sediment	ENVO_00000447	ENVO_00000230	ENVO_00002007	biolink:OntologyClass	sediment	sediment	ENVO_00002007	ENVO:00002007
Gb0209204	marine biome	coastal wetland ecosystem	sediment	ENVO_00000447	ENVO_00000230	ENVO_00002007	biolink:OntologyClass	Sediment	sediment	ENVO_00002007	ENVO:00002007
Gb0209204	marine biome	coastal wetland ecosystem	sediment	ENVO_00000447	ENVO_00000230	ENVO_00002007	biolink:OntologyClass	sediment	sediment	ENVO_00002007	ENVO:00002007
Gb0209207	marine biome	saline wetland	sediment	ENVO_00000447	ENVO_00000240	ENVO_00002007	biolink:OntologyClass	Sediment	sediment	ENVO_00002007	ENVO:00002007
Gb0209207	marine biome	saline wetland	sediment	ENVO_00000447	ENVO_00000240	ENVO_00002007	biolink:OntologyClass	sediment	sediment	ENVO_00002007	ENVO:00002007
Gb0209210	marine biome	coastal wetland ecosystem	sediment	ENVO_00000447	ENVO_00000230	ENVO_00002007	biolink:OntologyClass	Sediment	sediment	ENVO_00002007	ENVO:00002007
Gb0209210	marine biome	coastal wetland ecosystem	sediment	ENVO_00000447	ENVO_00000230	ENVO_00002007	biolink:OntologyClass	sediment	sediment	ENVO_00002007	ENVO:00002007
Gb0209219	marine biome	coastal wetland ecosystem	sediment	ENVO_00000447	ENVO_00000230	ENVO_00002007	biolink:OntologyClass	Sediment	sediment	ENVO_00002007	ENVO:00002007
Gb0209219	marine biome	coastal wetland ecosystem	sediment	ENVO_00000447	ENVO_00000230	ENVO_00002007	biolink:OntologyClass	sediment	sediment	ENVO_00002007	ENVO:00002007
Gb0209226	marine biome	saline wetland	sediment	ENVO_00000447	ENVO_00000240	ENVO_00002007	biolink:OntologyClass	Sediment	sediment	ENVO_00002007	ENVO:00002007
Gb0209226	marine biome	saline wetland	sediment	ENVO_00000447	ENVO_00000240	ENVO_00002007	biolink:OntologyClass	sediment	sediment	ENVO_00002007	ENVO:00002007
Gb0209227	marine biome	coastal wetland ecosystem	sediment	ENVO_00000447	ENVO_00000230	ENVO_00002007	biolink:OntologyClass	Sediment	sediment	ENVO_00002007	ENVO:00002007
Gb0209227	marine biome	coastal wetland ecosystem	sediment	ENVO_00000447	ENVO_00000230	ENVO_00002007	biolink:OntologyClass	sediment	sediment	ENVO_00002007	ENVO:00002007
Gb0209228	marine biome	coastal wetland ecosystem	sediment	ENVO_00000447	ENVO_00000230	ENVO_00002007	biolink:OntologyClass	Sediment	sediment	ENVO_00002007	ENVO:00002007
Gb0209228	marine biome	coastal wetland ecosystem	sediment	ENVO_00000447	ENVO_00000230	ENVO_00002007	biolink:OntologyClass	sediment	sediment	ENVO_00002007	ENVO:00002007
Gb0209229	marine biome	coastal wetland ecosystem	sediment	ENVO_00000447	ENVO_00000230	ENVO_00002007	biolink:OntologyClass	Sediment	sediment	ENVO_00002007	ENVO:00002007
Gb0209229	marine biome	coastal wetland ecosystem	sediment	ENVO_00000447	ENVO_00000230	ENVO_00002007	biolink:OntologyClass	sediment	sediment	ENVO_00002007	ENVO:00002007
Gb0209150	terrestrial biome	agricultural field	arable soil	ENVO_00000446	ENVO_00000114	ENVO_00005742	biolink:OntologyClass	Arable soil	arable soil	ENVO_00005742	ENVO:00005742
Gb0209189	marine biome	saline wetland	sediment	ENVO_00000447	ENVO_00000240	ENVO_00002007	biolink:OntologyClass	Sediment	sediment	ENVO_00002007	ENVO:00002007
Gb0209189	marine biome	saline wetland	sediment	ENVO_00000447	ENVO_00000240	ENVO_00002007	biolink:OntologyClass	sediment	sediment	ENVO_00002007	ENVO:00002007
Gb0209191	marine biome	coastal wetland ecosystem	sediment	ENVO_00000447	ENVO_00000230	ENVO_00002007	biolink:OntologyClass	Sediment	sediment	ENVO_00002007	ENVO:00002007
Gb0209191	marine biome	coastal wetland ecosystem	sediment	ENVO_00000447	ENVO_00000230	ENVO_00002007	biolink:OntologyClass	sediment	sediment	ENVO_00002007	ENVO:00002007
Gb0209203	marine biome	coastal wetland ecosystem	sediment	ENVO_00000447	ENVO_00000230	ENVO_00002007	biolink:OntologyClass	Sediment	sediment	ENVO_00002007	ENVO:00002007
Gb0209203	marine biome	coastal wetland ecosystem	sediment	ENVO_00000447	ENVO_00000230	ENVO_00002007	biolink:OntologyClass	sediment	sediment	ENVO_00002007	ENVO:00002007
Gb0209214	marine biome	saline wetland	sediment	ENVO_00000447	ENVO_00000240	ENVO_00002007	biolink:OntologyClass	Sediment	sediment	ENVO_00002007	ENVO:00002007
Gb0209214	marine biome	saline wetland	sediment	ENVO_00000447	ENVO_00000240	ENVO_00002007	biolink:OntologyClass	sediment	sediment	ENVO_00002007	ENVO:00002007
Gb0209215	marine biome	saline wetland	sediment	ENVO_00000447	ENVO_00000240	ENVO_00002007	biolink:OntologyClass	Sediment	sediment	ENVO_00002007	ENVO:00002007
Gb0209215	marine biome	saline wetland	sediment	ENVO_00000447	ENVO_00000240	ENVO_00002007	biolink:OntologyClass	sediment	sediment	ENVO_00002007	ENVO:00002007
Gb0209221	marine biome	coastal wetland ecosystem	sediment	ENVO_00000447	ENVO_00000230	ENVO_00002007	biolink:OntologyClass	Sediment	sediment	ENVO_00002007	ENVO:00002007
Gb0209221	marine biome	coastal wetland ecosystem	sediment	ENVO_00000447	ENVO_00000230	ENVO_00002007	biolink:OntologyClass	sediment	sediment	ENVO_00002007	ENVO:00002007
Gb0209224	marine biome	saline wetland	sediment	ENVO_00000447	ENVO_00000240	ENVO_00002007	biolink:OntologyClass	Sediment	sediment	ENVO_00002007	ENVO:00002007
Gb0209224	marine biome	saline wetland	sediment	ENVO_00000447	ENVO_00000240	ENVO_00002007	biolink:OntologyClass	sediment	sediment	ENVO_00002007	ENVO:00002007
Gb0209269	marine biome	saline wetland	sediment	ENVO_00000447	ENVO_00000240	ENVO_00002007	biolink:OntologyClass	Sediment	sediment	ENVO_00002007	ENVO:00002007
Gb0209269	marine biome	saline wetland	sediment	ENVO_00000447	ENVO_00000240	ENVO_00002007	biolink:OntologyClass	sediment	sediment	ENVO_00002007	ENVO:00002007
Gb0259684	terrestrial biome	rhizosphere	peat soil	ENVO_00000446	ENVO_00005801	ENVO_00005774	biolink:OntologyClass	peat	peat soil	ENVO_00005774	ENVO:00005774_SYNONYM
Gb0259684	terrestrial biome	rhizosphere	peat soil	ENVO_00000446	ENVO_00005801	ENVO_00005774	biolink:OntologyClass	peat soil	peat soil	ENVO_00005774	ENVO:00005774
Gb0259684	terrestrial biome	rhizosphere	peat soil	ENVO_00000446	ENVO_00005801	ENVO_00005774	biolink:OntologyClass	Peat	peat soil	ENVO_00005774	ENVO:00005774_SYNONYM
Gb0259684	terrestrial biome	rhizosphere	peat soil	ENVO_00000446	ENVO_00005801	ENVO_00005774	biolink:OntologyClass	Peat Soil	peat soil	ENVO_00005774	ENVO:00005774
Gb0209283	marine biome	coastal wetland ecosystem	sediment	ENVO_00000447	ENVO_00000230	ENVO_00002007	biolink:OntologyClass	Sediment	sediment	ENVO_00002007	ENVO:00002007
Gb0209283	marine biome	coastal wetland ecosystem	sediment	ENVO_00000447	ENVO_00000230	ENVO_00002007	biolink:OntologyClass	sediment	sediment	ENVO_00002007	ENVO:00002007
Gb0209295	marine biome	coastal wetland ecosystem	sediment	ENVO_00000447	ENVO_00000230	ENVO_00002007	biolink:OntologyClass	Sediment	sediment	ENVO_00002007	ENVO:00002007
Gb0209295	marine biome	coastal wetland ecosystem	sediment	ENVO_00000447	ENVO_00000230	ENVO_00002007	biolink:OntologyClass	sediment	sediment	ENVO_00002007	ENVO:00002007
Gb0209243	marine biome	coastal wetland ecosystem	sediment	ENVO_00000447	ENVO_00000230	ENVO_00002007	biolink:OntologyClass	Sediment	sediment	ENVO_00002007	ENVO:00002007
Gb0209243	marine biome	coastal wetland ecosystem	sediment	ENVO_00000447	ENVO_00000230	ENVO_00002007	biolink:OntologyClass	sediment	sediment	ENVO_00002007	ENVO:00002007
Gb0209245	marine biome	coastal wetland ecosystem	sediment	ENVO_00000447	ENVO_00000230	ENVO_00002007	biolink:OntologyClass	Sediment	sediment	ENVO_00002007	ENVO:00002007
Gb0209245	marine biome	coastal wetland ecosystem	sediment	ENVO_00000447	ENVO_00000230	ENVO_00002007	biolink:OntologyClass	sediment	sediment	ENVO_00002007	ENVO:00002007
Gb0209250	marine biome	saline wetland	sediment	ENVO_00000447	ENVO_00000240	ENVO_00002007	biolink:OntologyClass	Sediment	sediment	ENVO_00002007	ENVO:00002007
Gb0209250	marine biome	saline wetland	sediment	ENVO_00000447	ENVO_00000240	ENVO_00002007	biolink:OntologyClass	sediment	sediment	ENVO_00002007	ENVO:00002007
Gb0209251	marine biome	coastal wetland ecosystem	sediment	ENVO_00000447	ENVO_00000230	ENVO_00002007	biolink:OntologyClass	Sediment	sediment	ENVO_00002007	ENVO:00002007
Gb0209251	marine biome	coastal wetland ecosystem	sediment	ENVO_00000447	ENVO_00000230	ENVO_00002007	biolink:OntologyClass	sediment	sediment	ENVO_00002007	ENVO:00002007
Gb0259663	aquatic biome	hot spring	microbial mat	ENVO_00002030	ENVO_00000051	ENVO_01000008	biolink:OntologyClass	Microbial mat	microbial mat	ENVO_01000008	ENVO:01000008
Gb0209274	marine biome	coastal wetland ecosystem	sediment	ENVO_00000447	ENVO_00000230	ENVO_00002007	biolink:OntologyClass	Sediment	sediment	ENVO_00002007	ENVO:00002007
Gb0209274	marine biome	coastal wetland ecosystem	sediment	ENVO_00000447	ENVO_00000230	ENVO_00002007	biolink:OntologyClass	sediment	sediment	ENVO_00002007	ENVO:00002007
Gb0209332	marine biome	marine water body	sea water	ENVO_00000447	ENVO_00001999	ENVO_00002149	biolink:OntologyClass	Seawater	sea water	ENVO_00002149	ENVO:00002149_SYNONYM
Gb0209332	marine biome	marine water body	sea water	ENVO_00000447	ENVO_00001999	ENVO_00002149	biolink:OntologyClass	seawater	sea water	ENVO_00002149	ENVO:00002149_SYNONYM
Gb0209333	marine biome	marine water body	sea water	ENVO_00000447	ENVO_00001999	ENVO_00002149	biolink:OntologyClass	Seawater	sea water	ENVO_00002149	ENVO:00002149_SYNONYM
Gb0209333	marine biome	marine water body	sea water	ENVO_00000447	ENVO_00001999	ENVO_00002149	biolink:OntologyClass	seawater	sea water	ENVO_00002149	ENVO:00002149_SYNONYM
Gb0259686	terrestrial biome	rhizosphere	peat soil	ENVO_00000446	ENVO_00005801	ENVO_00005774	biolink:OntologyClass	peat	peat soil	ENVO_00005774	ENVO:00005774_SYNONYM
Gb0259686	terrestrial biome	rhizosphere	peat soil	ENVO_00000446	ENVO_00005801	ENVO_00005774	biolink:OntologyClass	peat soil	peat soil	ENVO_00005774	ENVO:00005774
Gb0259686	terrestrial biome	rhizosphere	peat soil	ENVO_00000446	ENVO_00005801	ENVO_00005774	biolink:OntologyClass	Peat	peat soil	ENVO_00005774	ENVO:00005774_SYNONYM
Gb0259686	terrestrial biome	rhizosphere	peat soil	ENVO_00000446	ENVO_00005801	ENVO_00005774	biolink:OntologyClass	Peat Soil	peat soil	ENVO_00005774	ENVO:00005774
Gb0209334	marine biome	marine water body	sea water	ENVO_00000447	ENVO_00001999	ENVO_00002149	biolink:OntologyClass	Seawater	sea water	ENVO_00002149	ENVO:00002149_SYNONYM
Gb0209334	marine biome	marine water body	sea water	ENVO_00000447	ENVO_00001999	ENVO_00002149	biolink:OntologyClass	seawater	sea water	ENVO_00002149	ENVO:00002149_SYNONYM
Gb0209371	marine biome	fumarole	sediment	ENVO_00000447	ENVO_00000216	ENVO_00002007	biolink:OntologyClass	sediment	sediment	ENVO_00002007	ENVO:00002007
Gb0209372	marine biome	fumarole	sediment	ENVO_00000447	ENVO_00000216	ENVO_00002007	biolink:OntologyClass	sediment	sediment	ENVO_00002007	ENVO:00002007
Gb0209378	polar biome	glacier ice field	sediment	ENVO_01000339	ENVO_01001532	ENVO_00002007	biolink:OntologyClass	sediment	sediment	ENVO_00002007	ENVO:00002007
Gb0209379	polar biome	glacier ice field	sediment	ENVO_01000339	ENVO_01001532	ENVO_00002007	biolink:OntologyClass	sediment	sediment	ENVO_00002007	ENVO:00002007
Gb0209380	marine biome	fumarole	sediment	ENVO_00000447	ENVO_00000216	ENVO_00002007	biolink:OntologyClass	sediment	sediment	ENVO_00002007	ENVO:00002007
Gb0209293	marine biome	coastal wetland ecosystem	sediment	ENVO_00000447	ENVO_00000230	ENVO_00002007	biolink:OntologyClass	Sediment	sediment	ENVO_00002007	ENVO:00002007
Gb0209293	marine biome	coastal wetland ecosystem	sediment	ENVO_00000447	ENVO_00000230	ENVO_00002007	biolink:OntologyClass	sediment	sediment	ENVO_00002007	ENVO:00002007
Gb0209330	marine biome	marine water body	sea water	ENVO_00000447	ENVO_00001999	ENVO_00002149	biolink:OntologyClass	Seawater	sea water	ENVO_00002149	ENVO:00002149_SYNONYM
Gb0209330	marine biome	marine water body	sea water	ENVO_00000447	ENVO_00001999	ENVO_00002149	biolink:OntologyClass	seawater	sea water	ENVO_00002149	ENVO:00002149_SYNONYM
Gb0259691	terrestrial biome	rhizosphere	peat soil	ENVO_00000446	ENVO_00005801	ENVO_00005774	biolink:OntologyClass	peat	peat soil	ENVO_00005774	ENVO:00005774_SYNONYM
Gb0259691	terrestrial biome	rhizosphere	peat soil	ENVO_00000446	ENVO_00005801	ENVO_00005774	biolink:OntologyClass	peat soil	peat soil	ENVO_00005774	ENVO:00005774
Gb0259691	terrestrial biome	rhizosphere	peat soil	ENVO_00000446	ENVO_00005801	ENVO_00005774	biolink:OntologyClass	Peat	peat soil	ENVO_00005774	ENVO:00005774_SYNONYM
Gb0259691	terrestrial biome	rhizosphere	peat soil	ENVO_00000446	ENVO_00005801	ENVO_00005774	biolink:OntologyClass	Peat Soil	peat soil	ENVO_00005774	ENVO:00005774
Gb0209188	marine biome	saline wetland	sediment	ENVO_00000447	ENVO_00000240	ENVO_00002007	biolink:OntologyClass	Sediment	sediment	ENVO_00002007	ENVO:00002007
Gb0209188	marine biome	saline wetland	sediment	ENVO_00000447	ENVO_00000240	ENVO_00002007	biolink:OntologyClass	sediment	sediment	ENVO_00002007	ENVO:00002007
Gb0209218	marine biome	coastal wetland ecosystem	sediment	ENVO_00000447	ENVO_00000230	ENVO_00002007	biolink:OntologyClass	Sediment	sediment	ENVO_00002007	ENVO:00002007
